year,state,state_po,state_fips,state_cen,state_ic,office,candidate,party,writein,candidatevotes,totalvotes,version,notes
2012,Colorado,CO,8,84,62,US President,"Reed, Jill Ann",no party affiliation,FALSE,2588,2569516,20171015,NA
2012,Colorado,CO,8,84,62,US President,"Anderson, Ross Carl """"Rocky""""",justice,FALSE,1262,2569516,20171015,NA
2012,Colorado,CO,8,84,62,US President,"Tittle, Sheila """"Samm""""",we the people,FALSE,791,2569516,20171015,NA
2012,Colorado,CO,8,84,62,US President,"Hoefling, Thomas Conrad """"Tom""""",america's party,FALSE,679,2569516,20171015,NA
2012,Colorado,CO,8,84,62,US President,"La Riva, Gloria Estella",socialism and liberation party,FALSE,317,2569516,20171015,NA
2012,Colorado,CO,8,84,62,US President,"Alexander, Stewart",socialist,FALSE,308,2569516,20171015,NA
2012,Colorado,CO,8,84,62,US President,"Miller, Merlin",american third position,FALSE,267,2569516,20171015,NA
2012,Colorado,CO,8,84,62,US President,"Stevens, Thomas Robert """"Tom""""",objectivist party,FALSE,235,2569516,20171015,NA
2012,Colorado,CO,8,84,62,US President,"Harris, James",socialist workers,FALSE,192,2569516,20171015,NA
2012,Colorado,CO,8,84,62,US President,"White, Jerry",socialist equality party,FALSE,189,2569516,20171015,NA
2012,Connecticut,CT,9,16,1,US President,"Obama, Barack H.",democrat,FALSE,905083,1558204,20171015,NA
2012,Connecticut,CT,9,16,1,US President,"Romney, Mitt",republican,FALSE,634892,1558204,20171015,NA
2012,Connecticut,CT,9,16,1,US President,"Johnson, Gary",libertarian,FALSE,12340,1558204,20171015,NA
2012,Connecticut,CT,9,16,1,US President,,independent,FALSE,4971,1558204,20171015,NA
2012,Connecticut,CT,9,16,1,US President,,,TRUE,918,1558204,20171015,NA
2012,Delaware,DE,10,51,11,US President,"Obama, Barack H.",democrat,FALSE,242584,413890,20171015,NA
2012,Delaware,DE,10,51,11,US President,"Romney, Mitt",republican,FALSE,165484,413890,20171015,NA
2012,Delaware,DE,10,51,11,US President,"Johnson, Gary",libertarian,FALSE,3882,413890,20171015,NA
2012,Delaware,DE,10,51,11,US President,"Stein, Jill",green,FALSE,1940,413890,20171015,NA
2012,District of Columbia,DC,11,53,55,US President,"Obama, Barack H.",democrat,FALSE,267070,293764,20171015,NA
2012,District of Columbia,DC,11,53,55,US President,"Romney, Mitt",republican,FALSE,21381,293764,20171015,NA
2012,District of Columbia,DC,11,53,55,US President,"Stein, Jill",d.c. statehood green,FALSE,2458,293764,20171015,NA
2012,District of Columbia,DC,11,53,55,US President,"Johnson, Gary",libertarian,FALSE,2083,293764,20171015,NA
2012,District of Columbia,DC,11,53,55,US President,,,TRUE,772,293764,20171015,NA
2012,Florida,FL,12,59,43,US President,"Obama, Barack H.",democrat,FALSE,4237756,8474179,20171015,NA
2012,Florida,FL,12,59,43,US President,"Romney, Mitt",republican,FALSE,4163447,8474179,20171015,NA
2012,Florida,FL,12,59,43,US President,"Johnson, Gary",libertarian,FALSE,44726,8474179,20171015,NA
2012,Florida,FL,12,59,43,US President,"Stein, Jill",green,FALSE,8947,8474179,20171015,NA
2012,Florida,FL,12,59,43,US President,"Barr, Roseanne",peace & freedom,FALSE,8154,8474179,20171015,NA
2012,Florida,FL,12,59,43,US President,"Stevens, Thomas Robert """"Tom""""",objectivist party,FALSE,3856,8474179,20171015,NA
2012,Florida,FL,12,59,43,US President,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,2607,8474179,20171015,NA
2012,Florida,FL,12,59,43,US President,"Anderson, Ross Carl """"Rocky""""",justice,FALSE,1754,8474179,20171015,NA
2012,Florida,FL,12,59,43,US President,"Hoefling, Thomas Conrad """"Tom""""",american independent,FALSE,946,8474179,20171015,NA
2012,Florida,FL,12,59,43,US President,"Barnett, Andre",reform party,FALSE,820,8474179,20171015,NA
2012,Florida,FL,12,59,43,US President,"Alexander, Stewart",socialist,FALSE,799,8474179,20171015,NA
2012,Florida,FL,12,59,43,US President,"Lindsay, Peta",socialism and liberation party,FALSE,322,8474179,20171015,NA
2012,Florida,FL,12,59,43,US President,,,TRUE,45,8474179,20171015,NA
2012,Georgia,GA,13,58,44,US President,"Romney, Mitt",republican,FALSE,2078688,3897839,20171015,NA
2012,Georgia,GA,13,58,44,US President,"Obama, Barack H.",democrat,FALSE,1773827,3897839,20171015,NA
2012,Georgia,GA,13,58,44,US President,"Johnson, Gary",libertarian,FALSE,45324,3897839,20171015,NA
2012,Hawaii,HI,15,95,82,US President,"Obama, Barack H.",democrat,FALSE,306658,437159,20171015,NA
2012,Hawaii,HI,15,95,82,US President,"Romney, Mitt",republican,FALSE,121015,437159,20171015,NA
2012,Hawaii,HI,15,95,82,US President,"Johnson, Gary",libertarian,FALSE,3840,437159,20171015,NA
2012,Hawaii,HI,15,95,82,US President,"Stein, Jill",green,FALSE,3184,437159,20171015,NA
2012,Hawaii,HI,15,95,82,US President,Blank Vote,,FALSE,2227,437159,20171015,NA
2012,Hawaii,HI,15,95,82,US President,Over Vote,,FALSE,235,437159,20171015,NA
2012,Idaho,ID,16,82,63,US President,"Romney, Mitt",republican,FALSE,420911,652274,20171015,NA
2012,Idaho,ID,16,82,63,US President,"Obama, Barack H.",democrat,FALSE,212787,652274,20171015,NA
2012,Idaho,ID,16,82,63,US President,"Johnson, Gary",libertarian,FALSE,9453,652274,20171015,NA
2012,Idaho,ID,16,82,63,US President,,independent,FALSE,6901,652274,20171015,NA
2012,Idaho,ID,16,82,63,US President,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,2222,652274,20171015,NA
2012,Illinois,IL,17,33,21,US President,"Obama, Barack H.",democrat,FALSE,3019512,5242014,20171015,NA
2012,Illinois,IL,17,33,21,US President,"Romney, Mitt",republican,FALSE,2135216,5242014,20171015,NA
2012,Illinois,IL,17,33,21,US President,"Johnson, Gary",libertarian,FALSE,56229,5242014,20171015,NA
2012,Illinois,IL,17,33,21,US President,"Stein, Jill",green,FALSE,30222,5242014,20171015,NA
2012,Illinois,IL,17,33,21,US President,,,TRUE,835,5242014,20171015,NA
2012,Indiana,IN,18,32,22,US President,"Romney, Mitt",republican,FALSE,1420543,2624534,20171015,NA
2012,Indiana,IN,18,32,22,US President,"Obama, Barack H.",democrat,FALSE,1152887,2624534,20171015,NA
2012,Indiana,IN,18,32,22,US President,"Johnson, Gary",libertarian,FALSE,50111,2624534,20171015,NA
2012,Indiana,IN,18,32,22,US President,,,TRUE,993,2624534,20171015,NA
2012,Iowa,IA,19,42,31,US President,"Obama, Barack H.",democrat,FALSE,822544,1582180,20171015,NA
2012,Iowa,IA,19,42,31,US President,"Romney, Mitt",republican,FALSE,730617,1582180,20171015,NA
2012,Iowa,IA,19,42,31,US President,"Johnson, Gary",libertarian,FALSE,12926,1582180,20171015,NA
2012,Iowa,IA,19,42,31,US President,,,TRUE,7442,1582180,20171015,NA
2012,Iowa,IA,19,42,31,US President,"Stein, Jill",green,FALSE,3769,1582180,20171015,NA
2012,Iowa,IA,19,42,31,US President,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,3038,1582180,20171015,NA
2012,Iowa,IA,19,42,31,US President,,nominated by petition,FALSE,1027,1582180,20171015,NA
2012,Iowa,IA,19,42,31,US President,"Harris, James",socialist workers,FALSE,445,1582180,20171015,NA
2012,Iowa,IA,19,42,31,US President,"La Riva, Gloria Estella",socialism and liberation party,FALSE,372,1582180,20171015,NA
2012,Kansas,KS,20,47,32,US President,"Romney, Mitt",republican,FALSE,692634,1159971,20171015,NA
2012,Kansas,KS,20,47,32,US President,"Obama, Barack H.",democrat,FALSE,440726,1159971,20171015,NA
2012,Kansas,KS,20,47,32,US President,"Johnson, Gary",libertarian,FALSE,20456,1159971,20171015,NA
2012,Kansas,KS,20,47,32,US President,"Baldwin, Charles """"Chuck""""",reform party,FALSE,5017,1159971,20171015,NA
2012,Kansas,KS,20,47,32,US President,,,TRUE,1138,1159971,20171015,NA
2012,Kentucky,KY,21,61,51,US President,"Romney, Mitt",republican,FALSE,1087190,1797212,20171015,NA
2012,Kentucky,KY,21,61,51,US President,"Obama, Barack H.",democrat,FALSE,679370,1797212,20171015,NA
2012,Kentucky,KY,21,61,51,US President,"Johnson, Gary",libertarian,FALSE,17063,1797212,20171015,NA
2012,Kentucky,KY,21,61,51,US President,"Terry, Randall",independent,FALSE,6872,1797212,20171015,NA
2012,Kentucky,KY,21,61,51,US President,"Stein, Jill",green,FALSE,6337,1797212,20171015,NA
2012,Kentucky,KY,21,61,51,US President,,,TRUE,380,1797212,20171015,NA
2012,Louisiana,LA,22,72,45,US President,"Romney, Mitt",republican,FALSE,1152262,1994065,20171015,NA
2012,Louisiana,LA,22,72,45,US President,"Obama, Barack H.",democrat,FALSE,809141,1994065,20171015,NA
2012,Louisiana,LA,22,72,45,US President,"Johnson, Gary",libertarian,FALSE,18157,1994065,20171015,NA
2012,Louisiana,LA,22,72,45,US President,"Stein, Jill",green,FALSE,6978,1994065,20171015,NA
2012,Louisiana,LA,22,72,45,US President,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,2508,1994065,20171015,NA
2012,Louisiana,LA,22,72,45,US President,"Tittle, Sheila """"Samm""""",we the people,FALSE,1767,1994065,20171015,NA
2012,Louisiana,LA,22,72,45,US President,"Anderson, Ross Carl """"Rocky""""",justice,FALSE,1368,1994065,20171015,NA
2012,Louisiana,LA,22,72,45,US President,"Lindsay, Peta",socialism and liberation party,FALSE,622,1994065,20171015,NA
2012,Louisiana,LA,22,72,45,US President,"Fellure, Lowell Jackson """"Jack""""",prohibition,FALSE,518,1994065,20171015,NA
2012,Louisiana,LA,22,72,45,US President,"Harris, James",socialist workers,FALSE,389,1994065,20171015,NA
2012,Louisiana,LA,22,72,45,US President,"White, Jerome """"Jerry""""",socialist equality party,FALSE,355,1994065,20171015,NA
2012,Maine,ME,23,11,2,US President,"Obama, Barack H.",democrat,FALSE,401306,724758,20171015,NA
2012,Maine,ME,23,11,2,US President,"Romney, Mitt",republican,FALSE,292276,724758,20171015,NA
2012,Maine,ME,23,11,2,US President,Blank Vote,,FALSE,11578,724758,20171015,NA
2012,Maine,ME,23,11,2,US President,"Johnson, Gary",libertarian,FALSE,9352,724758,20171015,NA
2012,Maine,ME,23,11,2,US President,"Stein, Jill",green,FALSE,8119,724758,20171015,NA
2012,Maine,ME,23,11,2,US President,,,TRUE,2127,724758,20171015,NA
2012,Maryland,MD,24,52,52,US President,"Obama, Barack H.",democrat,FALSE,1677844,2707327,20171015,NA
2012,Maryland,MD,24,52,52,US President,"Romney, Mitt",republican,FALSE,971869,2707327,20171015,NA
2012,Maryland,MD,24,52,52,US President,"Johnson, Gary",libertarian,FALSE,30195,2707327,20171015,NA
2012,Maryland,MD,24,52,52,US President,"Stein, Jill",green,FALSE,17110,2707327,20171015,NA
2012,Maryland,MD,24,52,52,US President,,,TRUE,10309,2707327,20171015,NA
2012,Massachusetts,MA,25,14,3,US President,"Obama, Barack H.",democrat,FALSE,1921290,3184196,20171015,NA
2012,Massachusetts,MA,25,14,3,US President,"Romney, Mitt",republican,FALSE,1188314,3184196,20171015,NA
2012,Massachusetts,MA,25,14,3,US President,"Johnson, Gary",libertarian,FALSE,30920,3184196,20171015,NA
2012,Massachusetts,MA,25,14,3,US President,"Stein, Jill",green-rainbow,FALSE,20691,3184196,20171015,NA
2012,Massachusetts,MA,25,14,3,US President,Blank Vote/Scattering,,FALSE,16429,3184196,20171015,NA
2012,Massachusetts,MA,25,14,3,US President,Other,,FALSE,6552,3184196,20171015,NA
2012,Michigan,MI,26,34,23,US President,"Obama, Barack H.",democrat,FALSE,2564569,4730961,20171015,NA
2012,Michigan,MI,26,34,23,US President,"Romney, Mitt",republican,FALSE,2115256,4730961,20171015,NA
2012,Michigan,MI,26,34,23,US President,"Stein, Jill",green,FALSE,21897,4730961,20171015,NA
2012,Michigan,MI,26,34,23,US President,"Goode, Virgil Hamlin, Jr.",u.s. taxpayers party,FALSE,16119,4730961,20171015,NA
2012,Michigan,MI,26,34,23,US President,,,TRUE,7973,4730961,20171015,NA
2012,Michigan,MI,26,34,23,US President,"Anderson, Ross Carl """"Rocky""""",natural law,FALSE,5147,4730961,20171015,NA
2012,Minnesota,MN,27,41,33,US President,"Obama, Barack H.",democratic-farmer-labor,FALSE,1546167,2936561,20171015,NA
2012,Minnesota,MN,27,41,33,US President,"Romney, Mitt",republican,FALSE,1320225,2936561,20171015,NA
2012,Minnesota,MN,27,41,33,US President,"Johnson, Gary",libertarian,FALSE,35098,2936561,20171015,NA
2012,Minnesota,MN,27,41,33,US President,"Stein, Jill",green,FALSE,13023,2936561,20171015,NA
2012,Minnesota,MN,27,41,33,US President,,,TRUE,10641,2936561,20171015,NA
2012,Minnesota,MN,27,41,33,US President,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,3722,2936561,20171015,NA
2012,Minnesota,MN,27,41,33,US President,"Carlson, Jim",grassroots,FALSE,3149,2936561,20171015,NA
2012,Minnesota,MN,27,41,33,US President,"Anderson, Ross Carl """"Rocky""""",justice,FALSE,1996,2936561,20171015,NA
2012,Minnesota,MN,27,41,33,US President,"Morstad, Dean",constitutional government,FALSE,1092,2936561,20171015,NA
2012,Minnesota,MN,27,41,33,US President,"Harris, James",socialist workers,FALSE,1051,2936561,20171015,NA
2012,Minnesota,MN,27,41,33,US President,"Lindsay, Peta",socialism and liberation party,FALSE,397,2936561,20171015,NA
2012,Mississippi,MS,28,64,46,US President,"Romney, Mitt",republican,FALSE,710746,1285584,20171015,NA
2012,Mississippi,MS,28,64,46,US President,"Obama, Barack H.",democrat,FALSE,562949,1285584,20171015,NA
2012,Mississippi,MS,28,64,46,US President,"Johnson, Gary",libertarian,FALSE,6676,1285584,20171015,NA
2012,Mississippi,MS,28,64,46,US President,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,2609,1285584,20171015,NA
2012,Mississippi,MS,28,64,46,US President,"Stein, Jill",green,FALSE,1588,1285584,20171015,NA
2012,Mississippi,MS,28,64,46,US President,"Washer, Barbara Dale",reform party,FALSE,1016,1285584,20171015,NA
2012,Missouri,MO,29,43,34,US President,"Romney, Mitt",republican,FALSE,1482440,2757323,20171015,NA
2012,Missouri,MO,29,43,34,US President,"Obama, Barack H.",democrat,FALSE,1223796,2757323,20171015,NA
2012,Missouri,MO,29,43,34,US President,"Johnson, Gary",libertarian,FALSE,43151,2757323,20171015,NA
2012,Missouri,MO,29,43,34,US President,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,7936,2757323,20171015,NA
2012,Montana,MT,30,81,64,US President,"Romney, Mitt",republican,FALSE,267928,484048,20171015,NA
2012,Montana,MT,30,81,64,US President,"Obama, Barack H.",democrat,FALSE,201839,484048,20171015,NA
2012,Montana,MT,30,81,64,US President,"Johnson, Gary",libertarian,FALSE,14165,484048,20171015,NA
2012,Montana,MT,30,81,64,US President,,,TRUE,116,484048,20171015,NA
2012,Nebraska,NE,31,46,35,US President,"Romney, Mitt",republican,FALSE,475064,794379,20171015,NA
2012,Nebraska,NE,31,46,35,US President,"Obama, Barack H.",democrat,FALSE,302081,794379,20171015,NA
2012,Nebraska,NE,31,46,35,US President,"Johnson, Gary",libertarian,FALSE,11109,794379,20171015,NA
2012,Nebraska,NE,31,46,35,US President,,,TRUE,3717,794379,20171015,NA
2012,Nebraska,NE,31,46,35,US President,,nominated by petition,FALSE,2408,794379,20171015,NA
2012,Nevada,NV,32,88,65,US President,"Obama, Barack H.",democrat,FALSE,531373,1014918,20171015,NA
2012,Nevada,NV,32,88,65,US President,"Romney, Mitt",republican,FALSE,463567,1014918,20171015,NA
2012,Nevada,NV,32,88,65,US President,"Johnson, Gary",libertarian,FALSE,10968,1014918,20171015,NA
2012,Nevada,NV,32,88,65,US President,None Of These Candidates,,FALSE,5770,1014918,20171015,NA
2012,Nevada,NV,32,88,65,US President,"Goode, Virgil Hamlin, Jr.",independent american,FALSE,3240,1014918,20171015,NA
2012,New Hampshire,NH,33,12,4,US President,"Obama, Barack H.",democrat,FALSE,369561,710972,20171015,NA
2012,New Hampshire,NH,33,12,4,US President,"Romney, Mitt",republican,FALSE,329918,710972,20171015,NA
2012,New Hampshire,NH,33,12,4,US President,"Johnson, Gary",libertarian,FALSE,8212,710972,20171015,NA
2012,New Hampshire,NH,33,12,4,US President,,,TRUE,1698,710972,20171015,NA
2012,New Hampshire,NH,33,12,4,US President,Scattering,,FALSE,875,710972,20171015,NA
2012,New Hampshire,NH,33,12,4,US President,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,708,710972,20171015,NA
2012,New Jersey,NJ,34,22,12,US President,"Obama, Barack H.",democrat,FALSE,2122786,3638499,20171015,NA
2012,New Jersey,NJ,34,22,12,US President,"Romney, Mitt",republican,FALSE,1478088,3638499,20171015,NA
2012,New Jersey,NJ,34,22,12,US President,"Johnson, Gary",libertarian,FALSE,21035,3638499,20171015,NA
2012,New Jersey,NJ,34,22,12,US President,"Stein, Jill",green,FALSE,9886,3638499,20171015,NA
2012,New Jersey,NJ,34,22,12,US President,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,2063,3638499,20171015,NA
2012,New Jersey,NJ,34,22,12,US President,"Anderson, Ross Carl """"Rocky""""",justice,FALSE,1723,3638499,20171015,NA
2012,New Jersey,NJ,34,22,12,US President,"Boss, Jeffery",nsa did 911,FALSE,1024,3638499,20171015,NA
2012,New Jersey,NJ,34,22,12,US President,"Harris, James",socialist workers,FALSE,709,3638499,20171015,NA
2012,New Jersey,NJ,34,22,12,US President,"Miller, Merlin",american third position,FALSE,664,3638499,20171015,NA
2012,New Jersey,NJ,34,22,12,US President,"Lindsay, Peta",socialism and liberation party,FALSE,521,3638499,20171015,NA
2012,New Mexico,NM,35,85,66,US President,"Obama, Barack H.",democrat,FALSE,415335,783758,20171015,NA
2012,New Mexico,NM,35,85,66,US President,"Romney, Mitt",republican,FALSE,335788,783758,20171015,NA
2012,New Mexico,NM,35,85,66,US President,"Johnson, Gary",libertarian,FALSE,27788,783758,20171015,NA
2012,New Mexico,NM,35,85,66,US President,"Stein, Jill",green,FALSE,2691,783758,20171015,NA
2012,New Mexico,NM,35,85,66,US President,,new mexico independent party,FALSE,1174,783758,20171015,NA
2012,New Mexico,NM,35,85,66,US President,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,982,783758,20171015,NA
2012,New York,NY,36,21,13,US President,"Obama, Barack H.",democrat,FALSE,4324228,7116784,20171015,NA
2012,New York,NY,36,21,13,US President,"Romney, Mitt",republican,FALSE,2223397,7116784,20171015,NA
2012,New York,NY,36,21,13,US President,"Romney, Mitt",conservative,FALSE,262035,7116784,20171015,NA
2012,New York,NY,36,21,13,US President,"Obama, Barack H.",working families,FALSE,147643,7116784,20171015,NA
2012,New York,NY,36,21,13,US President,Blank Vote/Void Vote/Scattering,,FALSE,63881,7116784,20171015,NA
2012,New York,NY,36,21,13,US President,"Johnson, Gary",libertarian,FALSE,47092,7116784,20171015,NA
2012,New York,NY,36,21,13,US President,"Stein, Jill",green,FALSE,39856,7116784,20171015,NA
2012,New York,NY,36,21,13,US President,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,6270,7116784,20171015,NA
2012,New York,NY,36,21,13,US President,"Lindsay, Peta",socialism and liberation party,FALSE,2039,7116784,20171015,NA
2012,New York,NY,36,21,13,US President,,,TRUE,343,7116784,20171015,NA
2012,North Carolina,NC,37,56,47,US President,"Romney, Mitt",republican,FALSE,2270395,4505372,20171015,NA
2012,North Carolina,NC,37,56,47,US President,"Obama, Barack H.",democrat,FALSE,2178391,4505372,20171015,NA
2012,North Carolina,NC,37,56,47,US President,"Johnson, Gary",libertarian,FALSE,44515,4505372,20171015,NA
2012,North Carolina,NC,37,56,47,US President,,,TRUE,12071,4505372,20171015,NA
2012,North Dakota,ND,38,44,36,US President,"Romney, Mitt",republican,FALSE,188320,322932,20171015,NA
2012,North Dakota,ND,38,44,36,US President,"Obama, Barack H.",democrat,FALSE,124966,322932,20171015,NA
2012,North Dakota,ND,38,44,36,US President,"Johnson, Gary",libertarian,FALSE,5238,322932,20171015,NA
2012,North Dakota,ND,38,44,36,US President,,,TRUE,1860,322932,20171015,NA
2012,North Dakota,ND,38,44,36,US President,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,1186,322932,20171015,NA
2012,North Dakota,ND,38,44,36,US President,"Stein, Jill",green,FALSE,1362,322932,20171015,NA
2012,Ohio,OH,39,31,24,US President,"Obama, Barack H.",democrat,FALSE,2827621,5580822,20171015,NA
2012,Ohio,OH,39,31,24,US President,"Romney, Mitt",republican,FALSE,2661407,5580822,20171015,NA
2012,Ohio,OH,39,31,24,US President,"Johnson, Gary",libertarian,FALSE,49493,5580822,20171015,NA
2012,Ohio,OH,39,31,24,US President,"Stein, Jill",green,FALSE,18574,5580822,20171015,NA
2012,Ohio,OH,39,31,24,US President,"Duncan, Richard",independent,FALSE,12502,5580822,20171015,NA
2012,Ohio,OH,39,31,24,US President,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,8151,5580822,20171015,NA
2012,Ohio,OH,39,31,24,US President,"Alexander, Stewart",socialist,FALSE,2967,5580822,20171015,NA
2012,Ohio,OH,39,31,24,US President,,,TRUE,107,5580822,20171015,NA
2012,Oklahoma,OK,40,73,53,US President,"Romney, Mitt",republican,FALSE,891325,1334872,20171015,NA
2012,Oklahoma,OK,40,73,53,US President,"Obama, Barack H.",democrat,FALSE,443547,1334872,20171015,NA
2012,Oregon,OR,41,92,72,US President,"Obama, Barack H.",democrat,FALSE,970488,1789270,20171015,NA
2012,Oregon,OR,41,92,72,US President,"Romney, Mitt",republican,FALSE,754175,1789270,20171015,NA
2012,Oregon,OR,41,92,72,US President,"Johnson, Gary",libertarian,FALSE,24089,1789270,20171015,NA
2012,Oregon,OR,41,92,72,US President,"Stein, Jill",pacific green,FALSE,19427,1789270,20171015,NA
2012,Oregon,OR,41,92,72,US President,Other,,FALSE,13275,1789270,20171015,NA
2012,Oregon,OR,41,92,72,US President,"Christensen, Will",constitution party,FALSE,4432,1789270,20171015,NA
2012,Oregon,OR,41,92,72,US President,"Anderson, Ross Carl """"Rocky""""",progressive,FALSE,3384,1789270,20171015,NA
2012,Pennsylvania,PA,42,23,14,US President,"Obama, Barack H.",democrat,FALSE,2990274,5742040,20171015,NA
2012,Pennsylvania,PA,42,23,14,US President,"Romney, Mitt",republican,FALSE,2680434,5742040,20171015,NA
2012,Pennsylvania,PA,42,23,14,US President,"Johnson, Gary",libertarian,FALSE,49991,5742040,20171015,NA
2012,Pennsylvania,PA,42,23,14,US President,"Stein, Jill",green,FALSE,21341,5742040,20171015,NA
2012,Rhode Island,RI,44,15,5,US President,"Obama, Barack H.",democrat,FALSE,279677,446049,20171015,NA
2012,Rhode Island,RI,44,15,5,US President,"Romney, Mitt",republican,FALSE,157204,446049,20171015,NA
2012,Rhode Island,RI,44,15,5,US President,"Johnson, Gary",libertarian,FALSE,4388,446049,20171015,NA
2012,Rhode Island,RI,44,15,5,US President,"Stein, Jill",green,FALSE,2421,446049,20171015,NA
2012,Rhode Island,RI,44,15,5,US President,,,TRUE,1381,446049,20171015,NA
2012,Rhode Island,RI,44,15,5,US President,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,430,446049,20171015,NA
2012,Rhode Island,RI,44,15,5,US President,"Anderson, Ross Carl """"Rocky""""",justice,FALSE,416,446049,20171015,NA
2012,Rhode Island,RI,44,15,5,US President,"Lindsay, Peta",socialism and liberation party,FALSE,132,446049,20171015,NA
2012,South Carolina,SC,45,57,48,US President,"Romney, Mitt",republican,FALSE,1071645,1964118,20171015,NA
2012,South Carolina,SC,45,57,48,US President,"Obama, Barack H.",democrat,FALSE,865941,1964118,20171015,NA
2012,South Carolina,SC,45,57,48,US President,"Johnson, Gary",libertarian,FALSE,16321,1964118,20171015,NA
2012,South Carolina,SC,45,57,48,US President,"Stein, Jill",green,FALSE,5446,1964118,20171015,NA
2012,South Carolina,SC,45,57,48,US President,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,4765,1964118,20171015,NA
2012,South Dakota,SD,46,45,37,US President,"Romney, Mitt",republican,FALSE,210610,363815,20171015,NA
2012,South Dakota,SD,46,45,37,US President,"Obama, Barack H.",democrat,FALSE,145039,363815,20171015,NA
2012,South Dakota,SD,46,45,37,US President,"Johnson, Gary",libertarian,FALSE,5795,363815,20171015,NA
2012,South Dakota,SD,46,45,37,US President,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,2371,363815,20171015,NA
2012,Tennessee,TN,47,62,54,US President,"Romney, Mitt",republican,FALSE,1462330,2458577,20171015,NA
2012,Tennessee,TN,47,62,54,US President,"Obama, Barack H.",democrat,FALSE,960709,2458577,20171015,NA
2012,Tennessee,TN,47,62,54,US President,,independent,FALSE,23001,2458577,20171015,NA
2012,Tennessee,TN,47,62,54,US President,"Stein, Jill",green,FALSE,6515,2458577,20171015,NA
2012,Tennessee,TN,47,62,54,US President,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,6022,2458577,20171015,NA
2012,Texas,TX,48,74,49,US President,"Romney, Mitt",republican,FALSE,4569843,7993851,20171015,NA
2012,Texas,TX,48,74,49,US President,"Obama, Barack H.",democrat,FALSE,3308124,7993851,20171015,NA
2012,Texas,TX,48,74,49,US President,"Johnson, Gary",libertarian,FALSE,88580,7993851,20171015,NA
2012,Texas,TX,48,74,49,US President,"Stein, Jill",green,FALSE,24657,7993851,20171015,NA
2012,Texas,TX,48,74,49,US President,,,TRUE,2647,7993851,20171015,NA
2012,Utah,UT,49,87,67,US President,"Romney, Mitt",republican,FALSE,740600,1017440,20171015,NA
2012,Utah,UT,49,87,67,US President,"Obama, Barack H.",democrat,FALSE,251813,1017440,20171015,NA
2012,Utah,UT,49,87,67,US President,"Johnson, Gary",libertarian,FALSE,12572,1017440,20171015,NA
2012,Utah,UT,49,87,67,US President,"Anderson, Ross Carl """"Rocky""""",justice,FALSE,5335,1017440,20171015,NA
2012,Utah,UT,49,87,67,US President,"Stein, Jill",green,FALSE,3817,1017440,20171015,NA
2012,Utah,UT,49,87,67,US President,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,2871,1017440,20171015,NA
2012,Utah,UT,49,87,67,US President,,no party affiliation,FALSE,393,1017440,20171015,NA
2012,Utah,UT,49,87,67,US President,,,TRUE,39,1017440,20171015,NA
2012,Vermont,VT,50,13,6,US President,"Obama, Barack H.",democrat,FALSE,199239,299290,20171015,NA
2012,Vermont,VT,50,13,6,US President,"Romney, Mitt",republican,FALSE,92698,299290,20171015,NA
2012,Vermont,VT,50,13,6,US President,"Johnson, Gary",libertarian,FALSE,3487,299290,20171015,NA
2012,Vermont,VT,50,13,6,US President,,,TRUE,2043,299290,20171015,NA
2012,Vermont,VT,50,13,6,US President,"Anderson, Ross Carl """"Rocky""""",justice,FALSE,1128,299290,20171015,NA
2012,Vermont,VT,50,13,6,US President,"Lindsay, Peta",socialism and liberation party,FALSE,695,299290,20171015,NA
2012,Virginia,VA,51,54,40,US President,"Obama, Barack H.",democrat,FALSE,1971820,3854489,20171015,NA
2012,Virginia,VA,51,54,40,US President,"Romney, Mitt",republican,FALSE,1822522,3854489,20171015,NA
2012,Virginia,VA,51,54,40,US President,"Johnson, Gary",libertarian,FALSE,31216,3854489,20171015,NA
2012,Virginia,VA,51,54,40,US President,"Goode, Virgil Hamlin, Jr.",constitution party,FALSE,13058,3854489,20171015,NA
2012,Virginia,VA,51,54,40,US President,"Stein, Jill",green,FALSE,8627,3854489,20171015,NA
2012,Virginia,VA,51,54,40,US President,,,TRUE,7246,3854489,20171015,NA
2012,Washington,WA,53,91,73,US President,"Obama, Barack H.",democrat,FALSE,1755396,3125516,20171015,NA
